codigo,modalidade,grau,curso,uf,municipio,enade,cpc,cc,code_ies,nome_da_ies,mantenedora
1458689,Presencial,Bacharelado,Comércio internacional,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1655030,Presencial,Bacharelado,Comunicação e inteligência de mercado,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
25237,Presencial,Bacharelado,Comunicação social - jornalismo,SP,São Paulo,4,4,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
55828,Presencial,Bacharelado,Comunicação social - jornalismo,SP,São Paulo,3,4,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1358324,Presencial,Bacharelado,Comunicação social - jornalismo,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
28251,Presencial,Bacharelado,Comunicação social - produção editorial,SP,São Paulo,1,2,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
23599,Presencial,Bacharelado,Comunicação social - publicidade e propaganda,SP,São Paulo,3,4,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
55830,Presencial,Bacharelado,Comunicação social - publicidade e propaganda,SP,São Paulo,2,3,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1358300,Presencial,Bacharelado,Comunicação social - publicidade e propaganda,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
72249,Presencial,Sequencial,Confeitaria e panificação,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
59642,Presencial,Tecnológico,Construção civil,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
79682,Presencial,Sequencial,Criação de roteiro para produções em cinema,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
79683,Presencial,Sequencial,Criação de roteiro para produções em rádio e tv,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
21349,Presencial,Licenciatura,Dança,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
321349,Presencial,Bacharelado,Dança,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
110120,Presencial,Sequencial,Desenvolvimento de banco de dados,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
110211,Presencial,Sequencial,Desenvolvimento de banco de dados,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
59190,Presencial,Sequencial,Desenvolvimento de software,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
59192,Presencial,Sequencial,Desenvolvimento de software,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
55834,Presencial,Bacharelado,Design,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
72185,Presencial,Bacharelado,Design,SP,São Paulo,-,-,3,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1518732,A Distância,Bacharelado,Design de animação,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1374757,Presencial,Bacharelado,Design de animação,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1606777,Presencial,Bacharelado,Design de animação,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496074,A Distância,Bacharelado,Design de games,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
59581,Presencial,Bacharelado,Design de games,SP,São Paulo,2,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1185027,Presencial,Bacharelado,Design de games,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496075,A Distância,Tecnológico,Design de interiores,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
98239,Presencial,Tecnológico,Design de interiores,SP,São Paulo,4,4,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1458670,Presencial,Tecnológico,Design de interiores,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1521429,Presencial,Tecnológico,Design de interiores,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1636036,Presencial,Bacharelado,Design de interiores,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617725,A Distância,Tecnológico,Design de moda,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
98209,Presencial,Bacharelado,Design de moda,SP,São Paulo,2,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1606779,Presencial,Bacharelado,Design de moda,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1636037,Presencial,Bacharelado,Design de moda,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496076,A Distância,Tecnológico,Design de produto,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
121830,Presencial,Tecnológico,Design de produto,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
24849,Presencial,Bacharelado,Design digital,SP,São Paulo,2,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1266443,Presencial,Bacharelado,Design digital,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496077,A Distância,Tecnológico,Design gráfico,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
98208,Presencial,Bacharelado,Design gráfico,SP,São Paulo,2,2,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1499412,Presencial,Bacharelado,Design gráfico,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1636038,Presencial,Bacharelado,Design gráfico,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
93061,Presencial,Bacharelado,Direito,SP,São Paulo,3,4,3,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
120916,Presencial,Bacharelado,Direito,SP,São Paulo,3,4,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1385732,Presencial,Bacharelado,Direito,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1385734,Presencial,Bacharelado,Direito,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1487842,A Distância,Bacharelado,Educação física,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1487845,A Distância,Licenciatura,Educação física,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
121886,Presencial,Bacharelado,Educação física,SP,São Paulo,3,4,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1128656,Presencial,Licenciatura,Educação física,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1551907,Presencial,Licenciatura,Educação física,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1574735,Presencial,Bacharelado,Enfermagem,SP,Piracicaba,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
21352,Presencial,Bacharelado,Enfermagem,SP,São Paulo,3,4,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1364592,Presencial,Bacharelado,Enfermagem,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
9650,Presencial,Bacharelado,Engenharia,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
28257,Presencial,Bacharelado,Engenharia,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
34032,Presencial,Bacharelado,Engenharia,SP,São Paulo,1,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617801,A Distância,Bacharelado,Engenharia ambiental,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1128552,Presencial,Bacharelado,Engenharia ambiental e sanitária,SP,São Paulo,3,4,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1458704,Presencial,Bacharelado,Engenharia ambiental e sanitária,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1458671,A Distância,Bacharelado,Engenharia civil,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
24885,Presencial,Bacharelado,Engenharia civil,SP,São Paulo,3,3,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
55837,Presencial,Bacharelado,Engenharia civil,SP,São Paulo,3,4,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1165313,Presencial,Bacharelado,Engenharia civil,SP,São Paulo,3,3,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1314247,Presencial,Bacharelado,Engenharia civil,SP,São Paulo,3,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1496078,A Distância,Bacharelado,Engenharia de computação,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1166284,Presencial,Bacharelado,Engenharia de computação,SP,São Paulo,2,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603037,Presencial,Bacharelado,Engenharia de computação,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1635398,Presencial,Bacharelado,Engenharia de computação,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1487694,A Distância,Bacharelado,Engenharia de controle e automação,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603038,Presencial,Bacharelado,Engenharia de controle e automação,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1487696,A Distância,Bacharelado,Engenharia de produção,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
94071,Presencial,Bacharelado,Engenharia de produção,SP,São Paulo,3,4,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1165303,Presencial,Bacharelado,Engenharia de produção,SP,São Paulo,3,4,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1314248,Presencial,Bacharelado,Engenharia de produção,SP,São Paulo,3,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1635400,Presencial,Bacharelado,Engenharia de software,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1635401,Presencial,Bacharelado,Engenharia de software,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1487699,A Distância,Bacharelado,Engenharia elétrica,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
113438,Presencial,Bacharelado,Engenharia elétrica,SP,São Paulo,3,4,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1618387,Presencial,Bacharelado,Engenharia elétrica,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1487722,A Distância,Bacharelado,Engenharia mecânica,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1106507,Presencial,Bacharelado,Engenharia mecânica,SP,São Paulo,2,3,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603039,Presencial,Bacharelado,Engenharia mecânica,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603040,Presencial,Bacharelado,Engenharia química,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603042,Presencial,Bacharelado,Engenharia química,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1518038,A Distância,Bacharelado,Estatística,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
106650,Presencial,Bacharelado,Estética,SP,São Paulo,-,-,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617726,A Distância,Tecnológico,Estética e cosmética,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
98255,Presencial,Tecnológico,Estética e cosmética,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
121145,Presencial,Tecnológico,Estética e cosmética,SP,São Paulo,2,3,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1603044,Presencial,Tecnológico,Estética e cosmética,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
52115,Presencial,Sequencial,Estética e cosmetologia,SP,São Paulo,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1151688,A Distância,Tecnológico,Eventos,,Vários municípios,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
98263,Presencial,Tecnológico,Eventos,SP,São Paulo,3,2,5,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1458710,Presencial,Tecnológico,Eventos,SP,São Paulo,-,-,4,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
1617805,A Distância,Bacharelado,Farmácia,,Vários municípios,-,-,-,466,(466) UNIVERSIDADE ANHEMBI MORUMBI - UAMEm Supervisão - Procedimento Saneador sem Medida Cautelar:Portaria N. 831/2022,(321) ISCP - SOCIEDADE EDUCACIONAL LTDA.
